customer_id,customer_name,latitude,longitude,Thursday,Tuesday,Wednesday,Total_Pallets
5105627439,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105627440,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105627442,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105627443,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105627444,Council Of People Organization (COPO),40.631136,-73.966459,1.0,0.0,0.0,1.0
5105627445,Original Pentecostal Apostolic Church,40.641498,-73.939775,1.0,0.0,0.0,1.0
5105627446,World Restoration Center,40.661325,-73.878954,1.0,0.0,0.0,1.0
5105627447,Crossover Baptist Church Comm. Outreach Help Cntr.,40.681899,-73.854296,1.0,0.0,0.0,1.0
5105627448,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105627449,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105627451,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105630496,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105630497,Bethel Community Outreach,40.685839,-73.944422,1.0,0.0,0.0,1.0
5105630498,Agape Social Services Beulah Church,40.680642,-73.946297,1.0,0.0,0.0,1.0
5105630499,The Cuny Graduate Center,40.748822,-73.984268,1.0,0.0,0.0,1.0
5105630500,Temple Sharaay Tefila,40.773797,-73.956166,1.0,0.0,0.0,1.0
5105630501,Broadway Community Inc.,40.806822,-73.965102,1.0,0.0,0.0,1.0
5105630502,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105630508,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105630509,We Create Community Food Pantry,40.607519,-74.001685,1.0,0.0,0.0,1.0
5105630510,The Hope Center Development Corporation,40.657149,-73.918561,1.0,0.0,0.0,1.0
5105630511,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105703957,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105703958,Medgar Evers College,40.666736,-73.956506,1.0,0.0,0.0,1.0
5105703959,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105709706,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105709708,"Vets Inc, Hollis Gardens",40.706455,-73.755109,1.0,0.0,0.0,1.0
5105709709,St. Alban's Baptist Church,40.690773,-73.754449,1.0,0.0,0.0,1.0
5105709710,Jamaica Queens Wesleyan Church,40.675533,-73.742885,1.0,0.0,0.0,1.0
5105709711,Full Gospel Tabernacle Food Pantry,40.595557,-73.773869,1.0,0.0,0.0,1.0
5105709712,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105833030,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105833031,Child Development Support Corp.,40.688478,-73.959936,1.0,0.0,0.0,1.0
5105833032,Make the Road New York,40.698505,-73.915575,1.0,0.0,0.0,1.0
5105833033,Isaiah's Temple of Mt. Hope,40.6758,-73.878215,1.0,0.0,0.0,1.0
5105833034,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105874245,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105874246,Missionary Church of Christ,40.82612,-73.915561,1.0,0.0,0.0,1.0
5105874247,Whosoever Will Baptist Church,40.849231,-73.920809,1.0,0.0,0.0,1.0
5105874248,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105905378,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105905379,More Than Conquerors Global Ministries Inc.,40.669192,-73.782282,1.0,0.0,0.0,1.0
5105905380,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105906465,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5105906466,"Our Lady Charity For The Community, Inc.",40.636749,-73.920568,1.0,0.0,0.0,1.0
5105906467,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5106038440,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5106038441,Power Praise and Deliverance Inc.,40.859752,-73.900161,1.0,0.0,0.0,1.0
5106038442,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5106038443,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
5106038445,Food Bank for New York City,40.80594755,-73.87299938,1.0,0.0,0.0,1.0
